Video Title,Channel,Comment Author,Comment,Likes
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,1m0nik1,What lipstick are you wearing?,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Melinda Joy,i havent tried it yet but I AM curious to try it myself,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Megan S,The one I use to run and talk to when me and her we’re having problems...,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,love ?,Which Lipstick?????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,love ?,No one<br>Literally no one<br>Me: start looking your hair when u say ignore it,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Rowena Marie Thevarakam,This foundation is glorious on you.....perfect shade match.....lasted well.,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Jessi Rae,What are the sparkles on your eyes???!!!!,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,A .DiCam,The Cuban in you says concealer perfectly ??????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Anny Briggette,"It looks really good for real?? I have to try it, hope I can find it. I’ve never used powder foundation ????",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,hayley ortega,What’s on your eyes!?,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Ella Z,"The eyelashes from AMAZON <a href=""http://www.amazon.com/shops/MyFabulash"">www.amazon.com/shops/MyFabulash</a>",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,des,MY RIDE OR DIE!!!!! My mom used this powder growing up and I recently started using it again!,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,SilverKitty,I would try it but powders tend to oxidise or something on my skin ..they end up a diff color around my mouth and go ..an odd color after an hr,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Nadine Rider,I love your earrings,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Venus C,"I need to know what the glitter on your eyes is, it’s so pretty! ????",1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Livvy10981,Do a video for the summer!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Yadi,Ok if this worked on you I’m ordering cause I was skeptical,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Melody D,This woman doesn&#39;t need anything lol her natural face looks like she put foundation did her eyebrows and has lipstick ?? lmao howwwww!!!??? Beautiful!<br>Plus she has the same birthmark between her eyebrows like my son so I like her already just cause of that ????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Ashley Heffner,Can you please show us how you did your eyeshadow? It&#39;s SO pretty!!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Momster No.5,Really need to try this too!!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Daniela Nedelcu,"You&#39;re still the best on reviews for every product. I can&#39;t find a flaw in your atittude, gesture.. and you grow so beautifull inside and outside. I&#39;m following from 2017. Hugs and congrats from Romania! ??",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Estefany Soto,yes do the eye look! what are you using on you eyes so pretty.,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,YZ,I definitely mean no bad but Kat STOP APOLOGIZING FOR RANDOM THINGS! Your hair and you look gorgeous as always.,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Meghan,The glitter kinda looks similar to a Natasha denona chroma crystal top coat? So pretty,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Katee Alsup,Girl ur merch is to expensive it probably only took 10 to make,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Jejomae C.,Okay but dark hair looks so good on you... Damn mamasita so pretty,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Lauren Farrell,Your accentttttttt ?? So cute,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Rikke,Tutorial on this look PLEASE,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,andile nyoni,"Kathleen?? I enjoy watching your content freaking much and you are very talented. But I personally feel like the make up looks that you end up doing are the same. Same color for the lips and eyes. If you are doing powder, primer, foundation etc review I always know your final make-up look. It would be interesting to see you play with different colours for both your eyes and lips every now and then to spice things up. <br><br>Lots of love??",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Cherrie Yaghdjian,Makeup tutorial for this look please ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,pale star 8,Is it for dry skin? My skin seems to be drier than most...matte products don&#39;t work for me so I&#39;m skeptical,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Sarah Pasquoche,Omg your eyes look stunning.,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Sniper Shot BD,Subscribe our channel ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Digital_Shelby,"girl, what’s that sparkle on your eyes?!!! ???",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Ana Smith,Lol you say the con part like Concha instead of like Con artist if that makes sense but... I Lov IT!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Anindita Das,Stop using Honestly every two seconds,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Lourdes Fernandez Quiroga,"Tu piel con maquillaje y sin el es la misma??,tienes una piel preciosa??",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,yeoitsabigail,KATHLEEN WHATS ON YOUR EYES,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Whitney Hoffer,Oh I wish I could find my shade! It is sold out everywhere! Ugh!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,celly,Kathleen corazon! Do you have any SPF recommendations for combo skin and that you know won&#39;t cause a flashback/white cast under makeup? LOVE YOU??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,theFAMdistrict,More TikTok vital makeup!!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,natalie o,I can&#39;t find this foundation ANYWHERE ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Tiffany Bach,Only the ones who know know about the minor dustiness! Ahaha,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Ashley Nelson,Where are those earrings from?!! ??????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Vanessa,That makeup look is GORGEOUS! would love to know what glitter is on your eyes??,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Sydney Simmons,I just can’t take advice from someone with already perfect skin?????? You don’t understand the struggle ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Jodie Kelly,I&#39;m glad this seems like a good dupe for the Jcat one because its sooo hard to get here in the UK ?? I managed to find my shade in the J cat on Amazon and I&#39;ve worn it the last few days and it&#39;s better than I thought it would be ?? will definitely be buying the loreal one,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,geana bartley,"This stuff sucks , bought and returned I don&#39;t get the hype ...",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Claudia G. Serrano,"Kind of wish you had tried on the powder without the concealer to show how it would look for those of us that are teachers and don&#39;t really do the whole concealer thing. Under normal circumstances, I do my eyes, throw on powder, and go.",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Elin Westher,"LOVE your makeup in this, want a tutorial your eyes look amazing",1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Emily Seale,go blondeeeee,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Georgie Harding,Please do this makeup look as a tutorial pleeeeeeease ????????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Breann & Riley Grace,Would love to know your current skincare routine ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Briana Fiorica,You pronounce concealer with a little Spanish accent and I love it ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,A Alonso,what has she got on her eyelids omgggg need that !!!!!!!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Incognito,Do u need to wet the sponge it comes with to apply powder foundation???,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Abhinandana Kotha,Hey can you do a face full of Mac cosmetics.,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Mel Alvarez,"Did anyone else see that behind her at <a href=""https://www.youtube.com/watch?v=erO0t7Liq0g&amp;t=5m39s"">5:39</a> ? I think you should investigate you beauty room there has been so much activity in your videos!",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Amber Stidham,Gotta have it,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Evelyn Martinez,“Ignore my hair” cause you know we’re going to get mad at you for straighten it ??,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Amanda Collado,What eye shadow is that!? So sparklyyyyyyyyyy ??,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Annalisa Jolly,You are just gorgeous ????????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Leyla Brown,girl what is that skin care????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,I Printhy,We need tutorial of your eyemakeup. It’s stunning!,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Klamathchic,"You&#39;re not saying concealer weird, you&#39;re just saying it with an accent because you&#39;re bilingual.",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,"Market Sale, Clearance and Discounts",Do you think it is the best powder foundation as compared to other brands? Please if you think there is any product better than the product you are reviewing.; then please do mention the name of that better / best product in that product category.,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,miracle silva,Miss ma’am we need a tutorial on this eye look!!!!!!!!!!,2
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,yopperz88,What lipstick are you wearing?? Its amazing,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Magaly Vasquez,Who doesn’t love Kathleen? ????,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Cami Johnsen,Girllll your Miami English accent and Spanish-like &#39;l&#39;-sounds is freaking glowing when you saw &quot;concealer&quot; - just a sign that you are strong Latina &lt;3 &lt;3,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Kamaboko Gonpachiro,Let&#39;s play a game<br>Each time she says honestly take a shot ??<br>No hate intended though,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Whoami,"If You prepped your skin really good, then You wouldn’t have any dry problems",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Ashley 25,"I love your eyeshadow look. Very minimal, I really like the sparkle. Did she put eyeshadow on her bottom lash line? Wondering what color?",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Kayla,Your skin is so perfect you can’t even tell the foundation is on lol,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Simran Kumar,what a queen I love your personality! &lt;3,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Angelaa Hays,WHATS THE GLITTER?! WHAAATTT IIISSSS IIITTTT??? Don’t be shy - drop the name!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Jimena,What is on you eyes!!!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Rachel V,So happy you reviewed this! I have dry skin and maybe I’m a little older than those TikTok gals lmao. Loved the video!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Alicia Brodie,I have been watching you for YEARS and I have never thought once that you say concealer weird!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Aliyah Ali,Yr skin is perfect even without the foundation,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Emma-Maja Aniol,Please let me know what&#39;s on your eyes!!! ???,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,ycd estylo,I wonder how everyone takes care of their armpits. How people keep armpits white and clear? Mine is a bit dark and i can see pores. Can you make one about it? How do you take care of your armpits? Do you shave them? Please please!!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Nikki S,I need to know where those sparkles are from on her eyes!!!,1
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Madame Berta,You can wet your sponge to get a full coverage look (as it&#39;s said on the website),0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,MarinaaaK,Me: I don&#39;t need more foundations<br>Me: <b>sees Kathleen&#39;s review on a new foundation</b><br>My brain: YOU NEED THAT ??,18
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Annie Krg,"Kathleen, drop the skincare routine girl, I mean...flaw????less",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Donna Bella,you do you boo!,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Love Victoria,"I&#39;m also dry but sweat too much on the face!!! The rest of my body is dry. I dont think its oil because it is literally droplets of water on my nose, above the lips, under eyes. Wth ?? I wanna try this! Since powder is my bestfriend when it comes to my sweaty face. But when my face is calm, it is dry as desert!",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Kanchala Gaming Live,"<a href=""https://youtu.be/JNIO2H5oPBg"">https://youtu.be/JNIO2H5oPBg</a>",0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,K,I love these earrings,0
L’Oréal Fresh Wear POWDER foundation ?! Omg,KathleenLights,Allisan Ember,"Love, what is the glittery eyeshadow you&#39;re wearing? So pretty",1
